date_start,date_stop,spend,impressions,reach,frequency,cpm,clicks,cpc,ctr,inline_link_clicks,inline_link_click_ctr,publisher_platform,platform_position,purchases,purchase_value,checkouts_initiated,purchase_roas,cpa,cvr
2026-06-23,2026-06-23,34.940332,4013,384,10.450521,8.706786,147,0.237689,3.663095,187,4.659855,audience_network,an_classic,1.0,64.98,2.0,1.859742,34.940332,0.0053475935828877
2026-06-23,2026-06-23,9.250088,65,15,4.333333,142.309043,12,0.770841,18.461538,31,47.692308,audience_network,rewarded_video,,,9.0,,,
2026-06-23,2026-06-23,5.860056,80,78,1.025641,73.250695,1,5.860056,1.25,1,1.25,facebook,facebook_notification,,,,,,
2026-06-23,2026-06-23,1.590015,210,204,1.029412,7.5715,1,1.590015,0.47619,0,,facebook,facebook_profile_feed,,,,,,
2026-06-23,2026-06-23,136.591296,5686,4775,1.190785,24.022388,94,1.453099,1.653183,84,1.477313,facebook,facebook_reels,3.0,174.77,35.0,1.279511,45.530432,0.03571428571428571
2026-06-23,2026-06-23,50.210477,14912,12109,1.231481,3.367119,49,1.024704,0.328594,49,0.328594,facebook,facebook_reels_overlay,,,5.0,,,
2026-06-23,2026-06-23,17.970171,403,381,1.057743,44.590994,11,1.633652,2.729529,11,2.729529,facebook,facebook_stories,,,2.0,,,
2026-06-23,2026-06-23,1321.102538,61346,50923,1.204682,21.535268,891,1.482719,1.452417,661,1.077495,facebook,feed,20.0,1119.17,266.0,0.847148,66.0551269,0.030257186081694403
2026-06-23,2026-06-23,7.100067,1192,977,1.220061,5.956432,9,0.788896,0.755034,9,0.755034,facebook,instream_video,4.0,215.7,9.0,30.379993,1.77501675,0.4444444444444444
2026-06-23,2026-06-23,12.68012,2063,1675,1.231642,6.146447,4,3.17003,0.193892,4,0.193892,facebook,marketplace,,,,,,
2026-06-23,2026-06-23,5.590053,2436,841,2.896552,2.294767,2,2.795027,0.082102,2,0.082102,facebook,right_hand_column,,,,,,
2026-06-23,2026-06-23,6.27006,990,907,1.09151,6.333393,5,1.254012,0.505051,6,0.606061,facebook,search,,,3.0,,,
2026-06-23,2026-06-23,320.513042,10940,9831,1.112806,29.297353,143,2.24135,1.30713,138,1.261426,instagram,feed,5.0,432.56,66.0,1.349586,64.1026084,0.036231884057971016
2026-06-23,2026-06-23,0.0,2,2,1.0,0.0,0,,0.0,0,,instagram,instagram_explore_grid_home,,,,,,
2026-06-23,2026-06-23,102.900977,7798,7235,1.077816,13.195816,81,1.270382,1.038728,78,1.000256,instagram,instagram_reels,,,18.0,,,
2026-06-23,2026-06-23,0.04,6,6,1.0,6.66673,0,,0.0,0,,instagram,instagram_search,,,,,,
2026-06-23,2026-06-23,72.010683,3101,2933,1.057279,23.221762,43,1.674667,1.386649,44,1.418897,instagram,instagram_stories,1.0,78.11,14.0,1.0847,72.010683,0.022727272727272728
2026-06-23,2026-06-23,1.330013,103,102,1.009804,12.912744,0,,0.0,0,,threads,threads_feed,,,,,,
2026-06-23,2026-06-23,1.340013,75,73,1.027397,17.866836,1,1.340013,1.333333,0,,unknown,unknown,,,,,,
2026-06-24,2026-06-24,9.600096,822,127,6.472441,11.678949,40,0.240002,4.86618,48,5.839416,audience_network,an_classic,,,3.0,,,
2026-06-24,2026-06-24,7.220072,97,32,3.03125,74.433734,26,0.277695,26.804124,36,37.113402,audience_network,rewarded_video,,,,,,
2026-06-24,2026-06-24,1.120011,35,35,1.0,32.00032,1,1.120011,2.857143,1,2.857143,facebook,facebook_notification,,,,,,
2026-06-24,2026-06-24,0.760008,47,44,1.068182,16.170374,1,0.760008,2.12766,1,2.12766,facebook,facebook_profile_feed,,,,,,
2026-06-24,2026-06-24,163.271632,4542,3819,1.189317,35.947079,110,1.484288,2.421841,91,2.003523,facebook,facebook_reels,1.0,95.82,37.0,0.586875,163.271632,0.01098901098901099
2026-06-24,2026-06-24,5.920059,1660,940,1.765957,3.566301,0,,0.0,0,,facebook,facebook_reels_overlay,,,2.0,,,
2026-06-24,2026-06-24,20.0502,232,217,1.069124,86.423277,9,2.2278,3.87931,10,4.310345,facebook,facebook_stories,,,,,,
2026-06-24,2026-06-24,1326.993262,53572,43393,1.234577,24.770277,773,1.71668,1.442918,581,1.084522,facebook,feed,19.0,1394.34,244.0,1.050751,69.84175063157895,0.03270223752151463
2026-06-24,2026-06-24,1.570016,183,145,1.262069,8.579321,3,0.523339,1.639344,3,1.639344,facebook,instream_video,,,,,,
2026-06-24,2026-06-24,7.110071,661,489,1.351738,10.756537,2,3.555036,0.302572,1,0.151286,facebook,marketplace,,,,,,
2026-06-24,2026-06-24,1.880019,1076,377,2.854111,1.747229,1,1.880019,0.092937,1,0.092937,facebook,right_hand_column,,,1.0,,,
2026-06-24,2026-06-24,5.770058,793,736,1.077446,7.276239,6,0.961676,0.75662,6,0.75662,facebook,search,,,1.0,,,
2026-06-24,2026-06-24,299.062989,7887,7006,1.125749,37.918472,101,2.96102,1.280588,93,1.179156,instagram,feed,9.0,557.43,62.0,1.863922,33.229221,0.0967741935483871
2026-06-24,2026-06-24,0.02,2,2,1.0,10.0001,0,,0.0,0,,instagram,instagram_explore_grid_home,,,,,,
2026-06-24,2026-06-24,73.860738,1796,1569,1.144678,41.125133,49,1.507362,2.728285,46,2.561247,instagram,instagram_reels,,,15.0,,,
2026-06-24,2026-06-24,0.070001,7,6,1.166667,10.0001,0,,0.0,0,,instagram,instagram_search,,,,,,
2026-06-24,2026-06-24,73.700737,1596,1418,1.125529,46.178406,42,1.754779,2.631579,42,2.631579,instagram,instagram_stories,1.0,37.91,17.0,0.514377,73.700737,0.023809523809523808
2026-06-24,2026-06-24,0.0,1,1,1.0,0.0,0,,0.0,0,,messenger,messenger_stories,,,,,,
2026-06-24,2026-06-24,0.310003,24,23,1.043478,12.916796,0,,0.0,0,,threads,threads_feed,,,,,,
2026-06-24,2026-06-24,2.97003,117,104,1.125,25.384869,2,1.485015,1.709402,2,1.709402,unknown,unknown,,,,,,
2026-06-25,2026-06-25,11.060223,938,133,7.052632,11.791282,54,0.204819,5.75693,68,7.249467,audience_network,an_classic,,,6.0,,,
2026-06-25,2026-06-25,1.660033,43,13,3.307692,38.605429,12,0.138336,27.906977,21,48.837209,audience_network,rewarded_video,,,,,,
2026-06-25,2026-06-25,1.900038,35,33,1.060606,54.286808,1,1.900038,2.857143,1,2.857143,facebook,facebook_notification,,,,,,
2026-06-25,2026-06-25,0.910018,58,56,1.035714,15.689971,0,,0.0,0,,facebook,facebook_profile_feed,,,,,,
2026-06-25,2026-06-25,176.323554,5289,4310,1.227146,33.337787,108,1.632626,2.041974,95,1.796181,facebook,facebook_reels,1.0,41.93,28.0,0.237801,176.323554,0.010526315789473684
2026-06-25,2026-06-25,5.210105,1236,678,1.823009,4.215295,3,1.736702,0.242718,3,0.242718,facebook,facebook_reels_overlay,,,3.0,,,
2026-06-25,2026-06-25,20.540414,325,305,1.065574,63.201274,11,1.86731,3.384615,10,3.076923,facebook,facebook_stories,,,4.0,,,
2026-06-25,2026-06-25,1290.816016,56685,44953,1.260984,22.771739,810,1.5936,1.428949,590,1.04084,facebook,feed,27.0,1701.33,206.0,1.318027,47.80800059259259,0.04576271186440678
2026-06-25,2026-06-25,2.630053,240,170,1.411765,10.958554,3,0.876684,1.25,3,1.25,facebook,instream_video,,,1.0,,,
2026-06-25,2026-06-25,6.680135,563,424,1.32783,11.865248,5,1.336027,0.888099,5,0.888099,facebook,marketplace,,,2.0,,,
2026-06-25,2026-06-25,1.540031,908,337,2.694362,1.696069,0,,0.0,0,,facebook,right_hand_column,,,,,,
2026-06-25,2026-06-25,11.870239,644,599,1.075125,18.432049,5,2.374048,0.776398,5,0.776398,facebook,search,,,1.0,,,
2026-06-25,2026-06-25,301.476076,8075,7237,1.115794,37.334499,124,2.431259,1.535604,121,1.498452,instagram,feed,6.0,277.26,71.0,0.919675,50.246012666666665,0.049586776859504134
2026-06-25,2026-06-25,73.44148,2072,1870,1.108021,35.44473,45,1.632033,2.171815,46,2.220077,instagram,instagram_reels,2.0,123.8,16.0,1.685696,36.72074,0.043478260869565216
2026-06-25,2026-06-25,0.02,5,5,1.0,4.000081,0,,0.0,0,,instagram,instagram_search,,,,,,
2026-06-25,2026-06-25,76.271537,1796,1599,1.123202,42.467448,33,2.311259,1.837416,32,1.781737,instagram,instagram_stories,,,8.0,,,
2026-06-25,2026-06-25,0.590012,20,20,1.0,29.500595,1,0.590012,5.0,1,5.0,threads,threads_feed,,,,,,
2026-06-25,2026-06-25,1.720035,90,83,1.084337,19.111496,0,,0.0,0,,unknown,unknown,,,1.0,,,
2026-06-26,2026-06-26,10.991201,1273,129,9.868217,8.634093,52,0.211369,4.084839,63,4.94894,audience_network,an_classic,,,4.0,,,
2026-06-26,2026-06-26,0.070008,10,2,5.0,7.000765,0,,0.0,0,,audience_network,rewarded_video,,,2.0,,,
2026-06-26,2026-06-26,0.610067,22,22,1.0,27.730302,1,0.610067,4.545455,1,4.545455,facebook,facebook_notification,,,,,,
2026-06-26,2026-06-26,0.870095,59,58,1.017241,14.747374,0,,0.0,0,,facebook,facebook_profile_feed,,,,,,
2026-06-26,2026-06-26,173.038905,4882,3856,1.266079,35.444266,116,1.491715,2.376075,99,2.027857,facebook,facebook_reels,2.0,159.7,31.0,0.922914,86.5194525,0.020202020202020204
2026-06-26,2026-06-26,5.000546,1303,779,1.672657,3.837718,1,5.000546,0.076746,1,0.076746,facebook,facebook_reels_overlay,,,2.0,,,
2026-06-26,2026-06-26,31.133401,364,336,1.083333,85.531322,15,2.07556,4.120879,15,4.120879,facebook,facebook_stories,,,3.0,,,
2026-06-26,2026-06-26,1289.730905,64349,52646,1.222296,20.04275,809,1.594229,1.257207,561,0.871808,facebook,feed,16.0,1118.79,219.0,0.86746,80.6081815625,0.0285204991087344
2026-06-26,2026-06-26,4.270467,244,176,1.386364,17.501912,4,1.067617,1.639344,3,1.229508,facebook,instream_video,,,2.0,,,
2026-06-26,2026-06-26,4.85053,510,392,1.30102,9.510843,1,4.85053,0.196078,1,0.196078,facebook,marketplace,,,,,,
2026-06-26,2026-06-26,1.220133,750,305,2.459016,1.626844,0,,0.0,0,,facebook,right_hand_column,,,,,,
2026-06-26,2026-06-26,5.690622,475,433,1.096998,11.980256,4,1.422655,0.842105,4,0.842105,facebook,search,,,3.0,,,
2026-06-26,2026-06-26,306.013432,9951,8875,1.121239,30.752028,119,2.571541,1.19586,116,1.165712,instagram,feed,2.0,112.08,43.0,0.366258,153.006716,0.017241379310344827
2026-06-26,2026-06-26,76.548363,2024,1768,1.144796,37.820337,39,1.962779,1.926877,35,1.729249,instagram,instagram_reels,,,10.0,,,
2026-06-26,2026-06-26,0.100011,5,5,1.0,20.002185,0,,0.0,0,,instagram,instagram_search,,,,,,
2026-06-26,2026-06-26,101.571097,2234,2048,1.09082,45.466024,36,2.821419,1.611459,35,1.566697,instagram,instagram_stories,,,5.0,,,
2026-06-26,2026-06-26,0.560061,33,33,1.0,16.971551,1,0.560061,3.030303,1,3.030303,threads,threads_feed,,,1.0,,,
2026-06-26,2026-06-26,1.430156,65,64,1.015625,22.002404,0,,0.0,0,,unknown,unknown,,,,,,
2026-06-27,2026-06-27,8.86,1363,147,9.272109,6.500367,42,0.210952,3.081438,56,4.108584,audience_network,an_classic,,,,,,
2026-06-27,2026-06-27,0.45,18,17,1.058824,25.0,0,,0.0,0,,facebook,facebook_notification,,,,,,
2026-06-27,2026-06-27,1.16,102,99,1.030303,11.372549,5,0.232,4.901961,3,2.941176,facebook,facebook_profile_feed,1.0,57.9,4.0,49.913793,1.16,0.3333333333333333
2026-06-27,2026-06-27,199.43,5396,4509,1.196718,36.958858,149,1.338456,2.761305,120,2.22387,facebook,facebook_reels,,,37.0,,,
2026-06-27,2026-06-27,9.67,2662,2020,1.317822,3.632607,10,0.967,0.375657,10,0.375657,facebook,facebook_reels_overlay,2.0,64.0,2.0,6.618407,4.835,0.2
2026-06-27,2026-06-27,18.47,380,365,1.041096,48.605263,10,1.847,2.631579,10,2.631579,facebook,facebook_stories,,,6.0,,,
2026-06-27,2026-06-27,1471.82,70640,58923,1.198853,20.835504,945,1.557481,1.337769,696,0.985277,facebook,feed,13.0,770.21,281.0,0.523304,113.21692307692307,0.01867816091954023
2026-06-27,2026-06-27,3.32,396,323,1.226006,8.383838,3,1.106667,0.757576,3,0.757576,facebook,instream_video,,,,,,
2026-06-27,2026-06-27,7.12,850,692,1.228324,8.376471,5,1.424,0.588235,4,0.470588,facebook,marketplace,1.0,299.6,2.0,42.078652,7.12,0.25
2026-06-27,2026-06-27,1.76,1152,486,2.37037,1.527778,0,,0.0,0,,facebook,right_hand_column,,,,,,
2026-06-27,2026-06-27,8.31,732,675,1.084444,11.352459,14,0.593571,1.912568,13,1.775956,facebook,search,,,4.0,,,
2026-06-27,2026-06-27,379.33,12522,11711,1.069251,30.293084,154,2.463182,1.229835,151,1.205878,instagram,feed,5.0,253.65,63.0,0.668679,75.866,0.033112582781456956
2026-06-27,2026-06-27,80.36,2172,1911,1.136578,36.998158,45,1.785778,2.071823,43,1.979742,instagram,instagram_reels,1.0,101.94,14.0,1.268542,80.36,0.023255813953488372
2026-06-27,2026-06-27,0.0,1,1,1.0,0.0,0,,0.0,0,,instagram,instagram_search,,,,,,
2026-06-27,2026-06-27,132.98,3402,3219,1.05685,39.088771,72,1.846944,2.116402,70,2.057613,instagram,instagram_stories,1.0,37.34,27.0,0.280794,132.98,0.014285714285714285
2026-06-27,2026-06-27,0.88,60,60,1.0,14.666667,0,,0.0,0,,threads,threads_feed,,,,,,
2026-06-27,2026-06-27,1.96,105,99,1.060606,18.666667,0,,0.0,0,,unknown,unknown,,,1.0,,,
2026-06-28,2026-06-28,14.41,1738,176,9.875,8.291139,88,0.16375,5.063291,106,6.098964,audience_network,an_classic,,,4.0,,,
2026-06-28,2026-06-28,0.0,0,0,0.0,,0,,,0,,audience_network,rewarded_video,,,1.0,,,
2026-06-28,2026-06-28,1.42,29,29,1.0,48.965517,1,1.42,3.448276,1,3.448276,facebook,facebook_notification,,,,,,
2026-06-28,2026-06-28,2.38,307,302,1.016556,7.752443,2,1.19,0.651466,1,0.325733,facebook,facebook_profile_feed,,,1.0,,,
2026-06-28,2026-06-28,206.57,5619,4563,1.231427,36.762769,141,1.465035,2.509343,133,2.366969,facebook,facebook_reels,1.0,59.92,71.0,0.290071,206.57,0.007518796992481203
2026-06-28,2026-06-28,31.47,8525,7675,1.110749,3.691496,18,1.748333,0.211144,18,0.211144,facebook,facebook_reels_overlay,,,2.0,,,
2026-06-28,2026-06-28,27.15,493,456,1.08114,55.070994,28,0.969643,5.679513,29,5.882353,facebook,facebook_stories,,,6.0,,,
2026-06-28,2026-06-28,1426.98,63051,52748,1.195325,22.632155,932,1.531094,1.478168,693,1.09911,facebook,feed,13.0,578.08,258.0,0.405107,109.76769230769231,0.01875901875901876
2026-06-28,2026-06-28,9.14,1551,1466,1.057981,5.892972,5,1.828,0.322373,5,0.322373,facebook,instream_video,,,,,,
2026-06-28,2026-06-28,9.48,1171,974,1.202259,8.095645,8,1.185,0.683177,7,0.59778,facebook,marketplace,,,,,,
2026-06-28,2026-06-28,2.18,1536,512,3.0,1.419271,1,2.18,0.065104,1,0.065104,facebook,right_hand_column,,,,,,
2026-06-28,2026-06-28,6.97,944,841,1.122473,7.383475,13,0.536154,1.377119,13,1.377119,facebook,search,,,4.0,,,
2026-06-28,2026-06-28,350.8,10680,9659,1.105705,32.846442,141,2.487943,1.320225,130,1.217228,instagram,feed,3.0,169.69,67.0,0.483723,116.93333333333334,0.023076923076923078
2026-06-28,2026-06-28,80.45,2892,2622,1.102975,27.818119,61,1.318852,2.109267,57,1.970954,instagram,instagram_reels,3.0,207.61,20.0,2.580609,26.816666666666666,0.05263157894736842
2026-06-28,2026-06-28,0.28,5,5,1.0,56.0,0,,0.0,0,,instagram,instagram_search,,,,,,
2026-06-28,2026-06-28,130.21,3379,3099,1.090352,38.53507,52,2.504038,1.538917,51,1.509322,instagram,instagram_stories,2.0,67.89,25.0,0.521389,65.105,0.0392156862745098
2026-06-28,2026-06-28,1.51,99,98,1.010204,15.252525,1,1.51,1.010101,1,1.010101,threads,threads_feed,,,,,,
2026-06-28,2026-06-28,3.9,94,89,1.05618,41.489362,2,1.95,2.12766,2,2.12766,unknown,unknown,,,,,,
2026-06-29,2026-06-29,15.158998,1994,189,10.550265,7.602306,89,0.170326,4.46339,117,5.867603,audience_network,an_classic,,,,,,
2026-06-29,2026-06-29,0.399974,9,3,3.0,44.441507,3,0.133325,33.333333,3,33.333333,audience_network,rewarded_video,,,,,,
2026-06-29,2026-06-29,1.149924,27,27,1.0,42.589778,0,,0.0,0,,facebook,facebook_notification,,,,,,
2026-06-29,2026-06-29,1.079929,62,61,1.016393,17.418204,0,,0.0,0,,facebook,facebook_profile_feed,,,,,,
2026-06-29,2026-06-29,180.118096,4804,3948,1.216819,37.493359,94,1.91615,1.956703,74,1.540383,facebook,facebook_reels,,,23.0,,,
2026-06-29,2026-06-29,8.989406,2331,1491,1.56338,3.856459,5,1.797881,0.2145,5,0.2145,facebook,facebook_reels_overlay,2.0,99.87,6.0,11.109744,4.494703,0.4
2026-06-29,2026-06-29,28.13814,365,360,1.013889,77.090795,8,3.517268,2.191781,9,2.465753,facebook,facebook_stories,,,2.0,,,
2026-06-29,2026-06-29,1413.286593,66777,55645,1.200054,21.164272,893,1.582628,1.337287,635,0.950926,facebook,feed,26.0,1569.71,237.0,1.110681,54.35717665384615,0.04094488188976378
2026-06-29,2026-06-29,2.829813,353,275,1.283636,8.016467,2,1.414906,0.566572,2,0.566572,facebook,instream_video,,,,,,
2026-06-29,2026-06-29,5.549633,671,516,1.300388,8.27069,1,5.549633,0.149031,1,0.149031,facebook,marketplace,,,,,,
2026-06-29,2026-06-29,1.779882,1105,443,2.494357,1.610753,0,,0.0,0,,facebook,right_hand_column,,,,,,
2026-06-29,2026-06-29,4.599696,852,781,1.090909,5.398704,4,1.149924,0.469484,4,0.469484,facebook,search,,,2.0,,,
2026-06-29,2026-06-29,291.490735,9314,8367,1.113183,31.295978,97,3.005059,1.041443,91,0.977024,instagram,feed,5.0,344.54,38.0,1.181993,58.29814699999999,0.054945054945054944
2026-06-29,2026-06-29,70.605334,2225,1944,1.144547,31.732734,50,1.412107,2.247191,52,2.337079,instagram,instagram_reels,1.0,89.88,13.0,1.272992,70.605334,0.019230769230769232
2026-06-29,2026-06-29,0.069995,5,5,1.0,13.999075,0,,0.0,0,,instagram,instagram_search,,,,,,
2026-06-29,2026-06-29,90.354028,2133,1951,1.093285,42.36007,37,2.442001,1.734646,39,1.828411,instagram,instagram_stories,2.0,87.75,20.0,0.97118,45.177014,0.05128205128205128
2026-06-29,2026-06-29,0.0,1,1,1.0,0.0,0,,0.0,0,,messenger,messenger_stories,,,,,,
2026-06-29,2026-06-29,0.59996,28,28,1.0,21.427155,0,,0.0,0,,threads,threads_feed,,,,,,
2026-06-29,2026-06-29,2.059864,87,84,1.035714,23.676596,1,2.059864,1.149425,1,1.149425,unknown,unknown,,,,,,
2026-06-30,2026-06-30,9.600044,1164,165,7.054545,8.247461,49,0.195919,4.209622,66,5.670103,audience_network,an_classic,,,,,,
2026-06-30,2026-06-30,1.450007,36,13,2.769231,40.277964,5,0.290001,13.888889,7,19.444444,audience_network,rewarded_video,,,,,,
2026-06-30,2026-06-30,1.350006,34,34,1.0,39.706066,0,,0.0,0,,facebook,facebook_notification,,,,,,
2026-06-30,2026-06-30,2.18001,115,99,1.161616,18.956609,0,,0.0,0,,facebook,facebook_profile_feed,,,,,,
2026-06-30,2026-06-30,120.350557,4124,3432,1.201632,29.182967,104,1.157217,2.521823,85,2.061106,facebook,facebook_reels,2.0,116.81,16.0,0.970581,60.1752785,0.023529411764705882
2026-06-30,2026-06-30,16.470076,4094,2909,1.407356,4.022979,9,1.830008,0.219834,9,0.219834,facebook,facebook_reels_overlay,2.0,9.99,10.0,0.606555,8.235038,0.2222222222222222
2026-06-30,2026-06-30,13.100061,258,239,1.079498,50.775429,7,1.871437,2.713178,7,2.713178,facebook,facebook_stories,,,1.0,,,
2026-06-30,2026-06-30,1499.476936,67048,55196,1.214726,22.364231,951,1.576737,1.418387,702,1.047011,facebook,feed,21.0,1524.18,258.0,1.016474,71.40366361904762,0.029914529914529916
2026-06-30,2026-06-30,2.540012,314,242,1.297521,8.089209,1,2.540012,0.318471,1,0.318471,facebook,instream_video,,,,,,
2026-06-30,2026-06-30,8.050037,1038,840,1.235714,7.755335,1,8.050037,0.096339,1,0.096339,facebook,marketplace,,,1.0,,,
2026-06-30,2026-06-30,3.150015,1743,642,2.714953,1.807237,4,0.787504,0.229489,4,0.229489,facebook,right_hand_column,,,,,,
2026-06-30,2026-06-30,7.570035,840,767,1.095176,9.011946,7,1.081434,0.833333,7,0.833333,facebook,search,,,1.0,,,
2026-06-30,2026-06-30,319.321477,9679,8606,1.12468,32.991164,123,2.59611,1.270792,116,1.198471,instagram,feed,4.0,219.71,56.0,0.688053,79.83036925,0.034482758620689655
2026-06-30,2026-06-30,0.05,1,1,1.0,50.000231,0,,0.0,0,,instagram,instagram_explore_grid_home,,,,,,
2026-06-30,2026-06-30,74.940347,2660,2320,1.146552,28.173063,45,1.665341,1.691729,44,1.654135,instagram,instagram_reels,2.0,84.89,17.0,1.132768,37.4701735,0.045454545454545456
2026-06-30,2026-06-30,0.06,3,3,1.0,20.000093,0,,0.0,0,,instagram,instagram_search,,,,,,
2026-06-30,2026-06-30,78.660364,2319,2080,1.114904,33.91995,33,2.383647,1.423027,32,1.379905,instagram,instagram_stories,1.0,,10.0,,78.660364,0.03125
2026-06-30,2026-06-30,0.680003,55,55,1.0,12.363694,0,,0.0,0,,threads,threads_feed,,,,,,
2026-06-30,2026-06-30,2.800013,108,98,1.102041,25.926046,1,2.800013,0.925926,1,0.925926,unknown,unknown,,,,,,
2026-07-01,2026-07-01,11.688285,1091,163,6.693252,10.713368,64,0.182629,5.866178,76,6.966086,audience_network,an_classic,,,,,,
2026-07-01,2026-07-01,0.119982,3,3,1.0,39.994131,1,0.119982,33.333333,1,33.333333,audience_network,rewarded_video,,,,,,
2026-07-01,2026-07-01,1.08984,29,28,1.035714,37.580692,0,,0.0,0,,facebook,facebook_notification,,,,,,
2026-07-01,2026-07-01,1.42979,209,199,1.050251,6.841101,1,1.42979,0.478469,1,0.478469,facebook,facebook_profile_feed,,,,,,
2026-07-01,2026-07-01,129.940933,4987,4106,1.214564,26.055932,101,1.286544,2.025266,90,1.804692,facebook,facebook_reels,2.0,164.78,33.0,1.268115,64.9704665,0.022222222222222223
2026-07-01,2026-07-01,14.207915,4718,3326,1.418521,3.011428,10,1.420792,0.211954,10,0.211954,facebook,facebook_reels_overlay,,,1.0,,,
2026-07-01,2026-07-01,13.21806,268,250,1.072,49.321121,13,1.016774,4.850746,13,4.850746,facebook,facebook_stories,,,2.0,,,
2026-07-01,2026-07-01,1328.605043,63039,50685,1.243741,21.075922,919,1.445707,1.457828,676,1.072352,facebook,feed,22.0,1062.62,239.0,0.799801,60.39113831818182,0.03254437869822485
2026-07-01,2026-07-01,3.689459,461,360,1.280556,8.003164,3,1.22982,0.650759,3,0.650759,facebook,instream_video,1.0,,,,3.689459,0.3333333333333333
2026-07-01,2026-07-01,9.60859,1535,1245,1.232932,6.259668,8,1.201074,0.521173,8,0.521173,facebook,marketplace,,,,,,
2026-07-01,2026-07-01,3.33951,2133,538,3.964684,1.56564,2,1.669755,0.093765,2,0.093765,facebook,right_hand_column,,,,,,
2026-07-01,2026-07-01,4.90928,901,828,1.088164,5.448701,6,0.818213,0.665927,6,0.665927,facebook,search,,,,,,
2026-07-01,2026-07-01,296.976422,9483,8387,1.130678,31.316716,128,2.320128,1.349784,118,1.244332,instagram,feed,3.0,194.81,43.0,0.655978,98.99214066666667,0.025423728813559324
2026-07-01,2026-07-01,71.589495,2254,2028,1.11144,31.761089,45,1.590878,1.996451,40,1.774623,instagram,instagram_reels,3.0,159.79,13.0,2.232031,23.863165,0.075
2026-07-01,2026-07-01,0.029996,5,5,1.0,5.99912,0,,0.0,0,,instagram,instagram_search,,,,,,
2026-07-01,2026-07-01,84.02767,2328,2140,1.08785,36.09436,48,1.750576,2.061856,48,2.061856,instagram,instagram_stories,1.0,59.92,18.0,0.713098,84.02767,0.020833333333333332
2026-07-01,2026-07-01,0.709896,63,62,1.016129,11.268188,0,,0.0,0,,threads,threads_feed,,,,,,
2026-07-01,2026-07-01,1.129834,42,39,1.076923,26.900815,0,,0.0,0,,unknown,unknown,,,,,,
2026-07-02,2026-07-02,10.929801,902,113,7.982301,12.117296,34,0.321465,3.769401,39,4.323725,audience_network,an_classic,,,1.0,,,
2026-07-02,2026-07-02,2.619952,38,9,4.222222,68.946115,7,0.374279,18.421053,8,21.052632,audience_network,rewarded_video,,,,,,
2026-07-02,2026-07-02,1.399975,42,40,1.05,33.332727,5,0.279995,11.904762,5,11.904762,facebook,facebook_notification,,,,,,
2026-07-02,2026-07-02,1.499973,95,87,1.091954,15.789187,0,,0.0,0,,facebook,facebook_profile_feed,,,,,,
2026-07-02,2026-07-02,114.657916,3856,3203,1.203871,29.734937,80,1.433224,2.074689,70,1.815353,facebook,facebook_reels,1.0,45.93,31.0,0.400583,114.657916,0.014285714285714285
2026-07-02,2026-07-02,11.099798,3827,1987,1.926019,2.900391,10,1.10998,0.261301,10,0.261301,facebook,facebook_reels_overlay,1.0,103.46,4.0,9.32089,11.099798,0.1
2026-07-02,2026-07-02,10.309813,189,183,1.032787,54.549273,12,0.859151,6.349206,12,6.349206,facebook,facebook_stories,,,1.0,,,
2026-07-02,2026-07-02,1498.062767,68722,58199,1.180811,21.798882,995,1.505591,1.447862,735,1.069527,facebook,feed,9.0,430.42,232.0,0.287318,166.45141855555553,0.012244897959183673
2026-07-02,2026-07-02,3.399938,491,322,1.524845,6.924518,1,3.399938,0.203666,1,0.203666,facebook,instream_video,,,1.0,,,
2026-07-02,2026-07-02,6.519881,810,613,1.32137,8.049236,0,,0.0,0,,facebook,marketplace,,,,,,
2026-07-02,2026-07-02,2.459955,1695,476,3.560924,1.451301,2,1.229978,0.117994,2,0.117994,facebook,right_hand_column,,,,,,
2026-07-02,2026-07-02,6.679879,923,852,1.083333,7.237138,7,0.954268,0.758397,7,0.758397,facebook,search,,,1.0,,,
2026-07-02,2026-07-02,379.383103,12140,10940,1.109689,31.250667,156,2.431943,1.285008,141,1.16145,instagram,feed,7.0,364.59,56.0,0.961007,54.19758614285714,0.04964539007092199
2026-07-02,2026-07-02,0.0,1,1,1.0,0.0,0,,0.0,0,,instagram,instagram_explore_grid_home,,,,,,
2026-07-02,2026-07-02,70.348721,1990,1659,1.199518,35.351116,42,1.67497,2.110553,37,1.859296,instagram,instagram_reels,1.0,59.92,11.0,0.851757,70.348721,0.02702702702702703
2026-07-02,2026-07-02,0.069999,5,5,1.0,13.999746,0,,0.0,0,,instagram,instagram_search,,,,,,
2026-07-02,2026-07-02,78.67857,2156,1919,1.123502,36.492843,32,2.458705,1.48423,32,1.48423,instagram,instagram_stories,1.0,27.96,11.0,0.35537,78.67857,0.03125
2026-07-02,2026-07-02,0.859984,36,36,1.0,23.888455,0,,0.0,0,,threads,threads_feed,,,,,,
2026-07-02,2026-07-02,1.389975,57,50,1.14,24.385522,0,,0.0,0,,unknown,unknown,,,,,,
2026-07-03,2026-07-03,11.230154,1132,171,6.619883,9.92063,53,0.21189,4.681979,74,6.537102,audience_network,an_classic,1.0,33.95,2.0,3.023111,11.230154,0.013513513513513514
2026-07-03,2026-07-03,4.560062,59,21,2.809524,77.289193,13,0.350774,22.033898,13,22.033898,audience_network,rewarded_video,,,,,,
